0.250123653846154;'10-Aug-2017 11:59:30.000000'
0.250005185185185;'10-Aug-2017 11:59:30.250000'
0.249849500000000;'10-Aug-2017 11:59:30.500000'
0.249704551724138;'10-Aug-2017 11:59:30.750000'
0.249526600000000;'10-Aug-2017 11:59:31.000000'
0.249360129032258;'10-Aug-2017 11:59:31.250000'
0.249204062500000;'10-Aug-2017 11:59:31.500000'
0.249018696969697;'10-Aug-2017 11:59:31.750000'
0.248806617647059;'10-Aug-2017 11:59:32.000000'
0.248496971428571;'10-Aug-2017 11:59:32.250000'
0.248311166666667;'10-Aug-2017 11:59:32.500000'
0.248135405405405;'10-Aug-2017 11:59:32.750000'
0.247968894736842;'10-Aug-2017 11:59:33.000000'
0.247810923076923;'10-Aug-2017 11:59:33.250000'
0.247660850000000;'10-Aug-2017 11:59:33.500000'
0.247455682926829;'10-Aug-2017 11:59:33.750000'
0.247321214285714;'10-Aug-2017 11:59:34.000000'
0.247193000000000;'10-Aug-2017 11:59:34.250000'
0.247041522727273;'10-Aug-2017 11:59:34.500000'
0.246783044444445;'10-Aug-2017 11:59:34.750000'
0.246647065217391;'10-Aug-2017 11:59:35.000000'
0.246544106382979;'10-Aug-2017 11:59:35.250000'
0.246418770833333;'10-Aug-2017 11:59:35.500000'
0.246298551020408;'10-Aug-2017 11:59:35.750000'
0.246157560000000;'10-Aug-2017 11:59:36.000000'
0.246047176470588;'10-Aug-2017 11:59:36.250000'
0.245891826923077;'10-Aug-2017 11:59:36.500000'
0.245621173076923;'10-Aug-2017 11:59:36.750000'
0.245350538461539;'10-Aug-2017 11:59:37.000000'
0.245055288461538;'10-Aug-2017 11:59:37.250000'
0.244760038461538;'10-Aug-2017 11:59:37.500000'
0.244464788461539;'10-Aug-2017 11:59:37.750000'
0.244144942307692;'10-Aug-2017 11:59:38.000000'
0.243849692307692;'10-Aug-2017 11:59:38.250000'
0.243529846153846;'10-Aug-2017 11:59:38.500000'
0.243234596153846;'10-Aug-2017 11:59:38.750000'
0.242914750000000;'10-Aug-2017 11:59:39.000000'
0.242594903846154;'10-Aug-2017 11:59:39.250000'
0.242250442307692;'10-Aug-2017 11:59:39.500000'
0.241979807692308;'10-Aug-2017 11:59:39.750000'
0.241684557692308;'10-Aug-2017 11:59:40.000000'
0.241413923076923;'10-Aug-2017 11:59:40.250000'
0.241143269230769;'10-Aug-2017 11:59:40.500000'
0.240823423076923;'10-Aug-2017 11:59:40.750000'
0.240602000000000;'10-Aug-2017 11:59:41.000000'
0.240306750000000;'10-Aug-2017 11:59:41.250000'
0.239986884615385;'10-Aug-2017 11:59:41.500000'
0.239667038461538;'10-Aug-2017 11:59:41.750000'
0.239445596153846;'10-Aug-2017 11:59:42.000000'
0.239248750000000;'10-Aug-2017 11:59:42.250000'
0.239051903846154;'10-Aug-2017 11:59:42.500000'
0.238855076923077;'10-Aug-2017 11:59:42.750000'
0.238658230769231;'10-Aug-2017 11:59:43.000000'
0.238436788461538;'10-Aug-2017 11:59:43.250000'
0.238116923076923;'10-Aug-2017 11:59:43.500000'
0.237920076923077;'10-Aug-2017 11:59:43.750000'
0.237747846153846;'10-Aug-2017 11:59:44.000000'
0.237575615384615;'10-Aug-2017 11:59:44.250000'
0.237403384615385;'10-Aug-2017 11:59:44.500000'
0.237231153846154;'10-Aug-2017 11:59:44.750000'
0.237058923076923;'10-Aug-2017 11:59:45.000000'
0.236960519230769;'10-Aug-2017 11:59:45.250000'
0.236788288461538;'10-Aug-2017 11:59:45.500000'
0.236616057692308;'10-Aug-2017 11:59:45.750000'
0.236443826923077;'10-Aug-2017 11:59:46.000000'
0.236246980769231;'10-Aug-2017 11:59:46.250000'
0.236050134615385;'10-Aug-2017 11:59:46.500000'
0.235877903846154;'10-Aug-2017 11:59:46.750000'
0.235681057692308;'10-Aug-2017 11:59:47.000000'
0.235484211538461;'10-Aug-2017 11:59:47.250000'
0.235311980769231;'10-Aug-2017 11:59:47.500000'
0.235115153846154;'10-Aug-2017 11:59:47.750000'
0.234869115384615;'10-Aug-2017 11:59:48.000000'
0.234672269230769;'10-Aug-2017 11:59:48.250000'
0.234450826923077;'10-Aug-2017 11:59:48.500000'
0.234254000000000;'10-Aug-2017 11:59:48.750000'
0.234057153846154;'10-Aug-2017 11:59:49.000000'
0.233835711538461;'10-Aug-2017 11:59:49.250000'
0.233663480769231;'10-Aug-2017 11:59:49.500000'
0.233491250000000;'10-Aug-2017 11:59:49.750000'
0.233269807692308;'10-Aug-2017 11:59:50.000000'
0.233072961538461;'10-Aug-2017 11:59:50.250000'
0.232876134615384;'10-Aug-2017 11:59:50.500000'
0.232605500000000;'10-Aug-2017 11:59:50.750000'
0.232531692307692;'10-Aug-2017 11:59:51.000000'
0.232334865384615;'10-Aug-2017 11:59:51.250000'
0.232261057692308;'10-Aug-2017 11:59:51.500000'
0.232104799599797;'10-Aug-2017 11:59:51.750000'
0.231976646074351;'10-Aug-2017 11:59:52.000000'
0.231899042713015;'10-Aug-2017 11:59:52.250000'
0.231896054194084;'10-Aug-2017 11:59:52.500000'
0.231784260967275;'10-Aug-2017 11:59:52.750000'
0.231772179438839;'10-Aug-2017 11:59:53.000000'
0.231758619487457;'10-Aug-2017 11:59:53.250000'
0.231821033885411;'10-Aug-2017 11:59:53.500000'
0.231994440677831;'10-Aug-2017 11:59:53.750000'
0.232278504239057;'10-Aug-2017 11:59:54.000000'
0.232635284418770;'10-Aug-2017 11:59:54.250000'
0.233040766538895;'10-Aug-2017 11:59:54.500000'
0.233388794223355;'10-Aug-2017 11:59:54.750000'
0.233756425128947;'10-Aug-2017 11:59:55.000000'
0.234192796983468;'10-Aug-2017 11:59:55.250000'
0.234698289562669;'10-Aug-2017 11:59:55.500000'
0.235261468104721;'10-Aug-2017 11:59:55.750000'
0.236062144642686;'10-Aug-2017 11:59:56.000000'
0.236935045578008;'10-Aug-2017 11:59:56.250000'
0.237992747937135;'10-Aug-2017 11:59:56.500000'
0.239053548480511;'10-Aug-2017 11:59:56.750000'
0.240106149581062;'10-Aug-2017 11:59:57.000000'
0.241283879077918;'10-Aug-2017 11:59:57.250000'
0.242529830436506;'10-Aug-2017 11:59:57.500000'
0.243944249009766;'10-Aug-2017 11:59:57.750000'
0.245416902346762;'10-Aug-2017 11:59:58.000000'
0.247108683286507;'10-Aug-2017 11:59:58.250000'
0.248741163064512;'10-Aug-2017 11:59:58.500000'
0.250326718551700;'10-Aug-2017 11:59:58.750000'
0.251816228945071;'10-Aug-2017 11:59:59.000000'
0.253386988920039;'10-Aug-2017 11:59:59.250000'
0.255002830144762;'10-Aug-2017 11:59:59.500000'
0.256430546769894;'10-Aug-2017 11:59:59.750000'
0.258009079540238;'10-Aug-2017 12:00:00.000000'
0.259658732591013;'10-Aug-2017 12:00:00.250000'
0.261319139693145;'10-Aug-2017 12:00:00.500000'
0.262786332783290;'10-Aug-2017 12:00:00.750000'
0.263860482109152;'10-Aug-2017 12:00:01.000000'
0.264503611835402;'10-Aug-2017 12:00:01.250000'
0.264823477220017;'10-Aug-2017 12:00:01.500000'
0.265044919527710;'10-Aug-2017 12:00:01.750000'
