2.70856480769231,'11-Aug-2017 07:19:27.000000'
2.70842448148148,'11-Aug-2017 07:19:27.250000'
2.70811139285714,'11-Aug-2017 07:19:27.500000'
2.70804048275862,'11-Aug-2017 07:19:27.750000'
2.70797430000000,'11-Aug-2017 07:19:28.000000'
2.70774732258065,'11-Aug-2017 07:19:28.250000'
2.70769443750000,'11-Aug-2017 07:19:28.500000'
2.70752845454546,'11-Aug-2017 07:19:28.750000'
2.70699594117647,'11-Aug-2017 07:19:29.000000'
2.70667662857143,'11-Aug-2017 07:19:29.250000'
2.70630397222222,'11-Aug-2017 07:19:29.500000'
2.70588229729730,'11-Aug-2017 07:19:29.750000'
2.70541547368421,'11-Aug-2017 07:19:30.000000'
2.70490700000000,'11-Aug-2017 07:19:30.250000'
2.70451990000000,'11-Aug-2017 07:19:30.500000'
2.70371480487805,'11-Aug-2017 07:19:30.750000'
2.70297852380952,'11-Aug-2017 07:19:31.000000'
2.70233597674419,'11-Aug-2017 07:19:31.250000'
2.70134463636364,'11-Aug-2017 07:19:31.500000'
2.70019833333333,'11-Aug-2017 07:19:31.750000'
2.69921313043478,'11-Aug-2017 07:19:32.000000'
2.69821540425532,'11-Aug-2017 07:19:32.250000'
2.69720593750000,'11-Aug-2017 07:19:32.500000'
2.69618544897959,'11-Aug-2017 07:19:32.750000'
2.69512902000000,'11-Aug-2017 07:19:33.000000'
2.69411401960784,'11-Aug-2017 07:19:33.250000'
2.69303965384615,'11-Aug-2017 07:19:33.500000'
2.69173563461538,'11-Aug-2017 07:19:33.750000'
2.69011176923077,'11-Aug-2017 07:19:34.000000'
2.68866013461538,'11-Aug-2017 07:19:34.250000'
2.68691326923077,'11-Aug-2017 07:19:34.500000'
2.68516638461538,'11-Aug-2017 07:19:34.750000'
2.68339490384615,'11-Aug-2017 07:19:35.000000'
2.68162342307692,'11-Aug-2017 07:19:35.250000'
2.67990115384615,'11-Aug-2017 07:19:35.500000'
2.67808046153846,'11-Aug-2017 07:19:35.750000'
2.67635819230769,'11-Aug-2017 07:19:36.000000'
2.67475892307692,'11-Aug-2017 07:19:36.250000'
2.67234773076923,'11-Aug-2017 07:19:36.500000'
2.67030561538462,'11-Aug-2017 07:19:36.750000'
2.66821426923077,'11-Aug-2017 07:19:37.000000'
2.66577846153846,'11-Aug-2017 07:19:37.250000'
2.66356409615385,'11-Aug-2017 07:19:37.500000'
2.66134975000000,'11-Aug-2017 07:19:37.750000'
2.65876632692308,'11-Aug-2017 07:19:38.000000'
2.65640434615385,'11-Aug-2017 07:19:38.250000'
2.65409157692308,'11-Aug-2017 07:19:38.500000'
2.65204944230769,'11-Aug-2017 07:19:38.750000'
2.65005651923077,'11-Aug-2017 07:19:39.000000'
2.64838344230769,'11-Aug-2017 07:19:39.250000'
2.64614448076923,'11-Aug-2017 07:19:39.500000'
2.64402853846154,'11-Aug-2017 07:19:39.750000'
2.64161734615385,'11-Aug-2017 07:19:40.000000'
2.63930457692308,'11-Aug-2017 07:19:40.250000'
2.63689338461538,'11-Aug-2017 07:19:40.500000'
2.63438378846154,'11-Aug-2017 07:19:40.750000'
2.63182498076923,'11-Aug-2017 07:19:41.000000'
2.62916775000000,'11-Aug-2017 07:19:41.250000'
2.62648592307692,'11-Aug-2017 07:19:41.500000'
2.62377948076923,'11-Aug-2017 07:19:41.750000'
2.62122067307692,'11-Aug-2017 07:19:42.000000'
2.61826819230769,'11-Aug-2017 07:19:42.250000'
2.61548794230769,'11-Aug-2017 07:19:42.500000'
2.61265850000000,'11-Aug-2017 07:19:42.750000'
2.60980444230769,'11-Aug-2017 07:19:43.000000'
2.60707340384615,'11-Aug-2017 07:19:43.250000'
2.60407171153846,'11-Aug-2017 07:19:43.500000'
2.60141448076923,'11-Aug-2017 07:19:43.750000'
2.59860961538462,'11-Aug-2017 07:19:44.000000'
2.59565715384615,'11-Aug-2017 07:19:44.250000'
2.59280309615385,'11-Aug-2017 07:19:44.500000'
2.59014586538462,'11-Aug-2017 07:19:44.750000'
2.58709498076923,'11-Aug-2017 07:19:45.000000'
2.58411790384615,'11-Aug-2017 07:19:45.250000'
2.58116544230769,'11-Aug-2017 07:19:45.500000'
2.57821298076923,'11-Aug-2017 07:19:45.750000'
2.57513748076923,'11-Aug-2017 07:19:46.000000'
2.57211119230769,'11-Aug-2017 07:19:46.250000'
2.56913409615385,'11-Aug-2017 07:19:46.500000'
2.56620623076923,'11-Aug-2017 07:19:46.750000'
2.56337676923077,'11-Aug-2017 07:19:47.000000'
2.56030126923077,'11-Aug-2017 07:19:47.250000'
2.55747180769231,'11-Aug-2017 07:19:47.500000'
2.55442092307692,'11-Aug-2017 07:19:47.750000'
2.55171448076923,'11-Aug-2017 07:19:48.000000'
2.54878659615385,'11-Aug-2017 07:19:48.250000'
2.54590792307692,'11-Aug-2017 07:19:48.500000'
2.54295544230769,'11-Aug-2017 07:19:48.750000'
2.53975692307692,'11-Aug-2017 07:19:49.000000'
2.53638619230769,'11-Aug-2017 07:19:49.250000'
2.53397500000000,'11-Aug-2017 07:19:49.500000'
2.53112094230769,'11-Aug-2017 07:19:49.750000'
2.52794703846154,'11-Aug-2017 07:19:50.000000'
2.52543744230769,'11-Aug-2017 07:19:50.250000'
2.52194369230769,'11-Aug-2017 07:19:50.500000'
2.51808086538462,'11-Aug-2017 07:19:50.750000'
2.51421805769231,'11-Aug-2017 07:19:51.000000'
2.51040444230769,'11-Aug-2017 07:19:51.250000'
2.50700909615385,'11-Aug-2017 07:19:51.500000'
2.50346611538461,'11-Aug-2017 07:19:51.750000'
2.49980011538462,'11-Aug-2017 07:19:52.000000'
2.49608492307692,'11-Aug-2017 07:19:52.250000'
2.49293561538462,'11-Aug-2017 07:19:52.500000'
2.49008155769231,'11-Aug-2017 07:19:52.750000'
2.48720290384615,'11-Aug-2017 07:19:53.000000'
2.48395517307692,'11-Aug-2017 07:19:53.250000'
2.48119953846154,'11-Aug-2017 07:19:53.500000'
2.47841928846154,'11-Aug-2017 07:19:53.750000'
2.47566363461538,'11-Aug-2017 07:19:54.000000'
2.47428580769231,'11-Aug-2017 07:19:54.250000'
2.47226828846154,'11-Aug-2017 07:19:54.500000'
2.46988171153846,'11-Aug-2017 07:19:54.750000'
